"","age","agetype","ageolder","ageyounger","chronologyid","chronologyname","units","value","context","element","taxonid","symmetry","taxongroup","elementtype","variablename","ecologicalgroup","analysisunitid","sampleanalyst","sampleid","depth","thickness","samplename","datasetid","database","datasettype","age_range_old","age_range_young","datasetnotes","siteid","sitename","lat","long","area","sitenotes","description","elev","collunitid","new_age"
"2586",16978,"Calibrated radiocarbon years BP",17338,16618,11349,"Neotoma 2","NISP",1,NA,"spore",286,NA,"Vascular plants","spore","Selaginella","VACR",136531,"Hansen, Barbara C. S.","171139",717,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17103.5
"2587",16978,"Calibrated radiocarbon years BP",17338,16618,11349,"Neotoma 2","NISP",2,NA,"pollen",25,NA,"Vascular plants","pollen","Artemisia","UPHE",136531,"Hansen, Barbara C. S.","171139",717,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17103.5
"2588",16978,"Calibrated radiocarbon years BP",17338,16618,11349,"Neotoma 2","NISP",2,NA,"pollen",751,NA,"Vascular plants","pollen","Typha","AQVP",136531,"Hansen, Barbara C. S.","171139",717,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17103.5
"2589",16978,"Calibrated radiocarbon years BP",17338,16618,11349,"Neotoma 2","NISP",2,NA,"pollen",38016,NA,"Vascular plants","pollen","Cladium mariscus subsp. jamaicense","AQVP",136531,"Hansen, Barbara C. S.","171139",717,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17103.5
"2590",16978,"Calibrated radiocarbon years BP",17338,16618,11349,"Neotoma 2","NISP",3,NA,"pollen",310,NA,"Vascular plants","pollen","Ulmus","TRSH",136531,"Hansen, Barbara C. S.","171139",717,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17103.5
"2591",16978,"Calibrated radiocarbon years BP",17338,16618,11349,"Neotoma 2","NISP",3,NA,"pollen",33578,NA,"Vascular plants","pollen","Polygonum polygamum-type","UPHE",136531,"Hansen, Barbara C. S.","171139",717,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17103.5
"2592",16978,"Calibrated radiocarbon years BP",17338,16618,11349,"Neotoma 2","NISP",4,NA,"pollen",188,NA,"Vascular plants","pollen","Myriophyllum","AQVP",136531,"Hansen, Barbara C. S.","171139",717,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17103.5
"2593",16978,"Calibrated radiocarbon years BP",17338,16618,11349,"Neotoma 2","NISP",4,NA,"pollen",383,NA,"Vascular plants","pollen","Myrica","TRSH",136531,"Hansen, Barbara C. S.","171139",717,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17103.5
"2594",16978,"Calibrated radiocarbon years BP",17338,16618,11349,"Neotoma 2","NISP",4,NA,"pollen/spore",313,NA,"Unidentified palynomorphs","pollen/spore","Unknown","UNID",136531,"Hansen, Barbara C. S.","171139",717,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17103.5
"2595",16978,"Calibrated radiocarbon years BP",17338,16618,11349,"Neotoma 2","NISP",5,NA,"pollen",74,NA,"Vascular plants","pollen","Cyperaceae","UPHE",136531,"Hansen, Barbara C. S.","171139",717,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17103.5
"2596",16978,"Calibrated radiocarbon years BP",17338,16618,11349,"Neotoma 2","NISP",5,NA,"pollen",456,NA,"Vascular plants","pollen","Iva frutescens-type","UPHE",136531,"Hansen, Barbara C. S.","171139",717,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17103.5
"2597",16978,"Calibrated radiocarbon years BP",17338,16618,11349,"Neotoma 2","NISP",7,NA,"pollen",268,NA,"Vascular plants","pollen","Rumex","UPHE",136531,"Hansen, Barbara C. S.","171139",717,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17103.5
"2598",16978,"Calibrated radiocarbon years BP",17338,16618,11349,"Neotoma 2","NISP",7,NA,"pollen",534,NA,"Vascular plants","pollen","Cupressaceae undiff.","TRSH",136531,"Hansen, Barbara C. S.","171139",717,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17103.5
"2599",16978,"Calibrated radiocarbon years BP",17338,16618,11349,"Neotoma 2","NISP",7,NA,"pollen/spore",312,NA,"Unidentified palynomorphs","pollen/spore","Indeterminable","UNID",136531,"Hansen, Barbara C. S.","171139",717,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17103.5
"2600",16978,"Calibrated radiocarbon years BP",17338,16618,11349,"Neotoma 2","NISP",9,NA,"pollen",212,NA,"Vascular plants","pollen","Pinus subg. Pinus","TRSH",136531,"Hansen, Barbara C. S.","171139",717,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17103.5
"2601",16978,"Calibrated radiocarbon years BP",17338,16618,11349,"Neotoma 2","NISP",24,NA,"pollen",216,NA,"Vascular plants","pollen","Pinus undiff.","TRSH",136531,"Hansen, Barbara C. S.","171139",717,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17103.5
"2602",16978,"Calibrated radiocarbon years BP",17338,16618,11349,"Neotoma 2","NISP",24,NA,"pollen",307,NA,"Vascular plants","pollen","Asteroideae undiff.","UPHE",136531,"Hansen, Barbara C. S.","171139",717,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17103.5
"2603",16978,"Calibrated radiocarbon years BP",17338,16618,11349,"Neotoma 2","NISP",28,NA,"pollen",54,NA,"Vascular plants","pollen","Amaranthaceae undiff.","UPHE",136531,"Hansen, Barbara C. S.","171139",717,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17103.5
"2604",16978,"Calibrated radiocarbon years BP",17338,16618,11349,"Neotoma 2","NISP",31,NA,"pollen",44,NA,"Vascular plants","pollen","Carya","TRSH",136531,"Hansen, Barbara C. S.","171139",717,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17103.5
"2605",16978,"Calibrated radiocarbon years BP",17338,16618,11349,"Neotoma 2","NISP",47,NA,"pollen",417,NA,"Vascular plants","pollen","Poaceae","UPHE",136531,"Hansen, Barbara C. S.","171139",717,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17103.5
"2606",16978,"Calibrated radiocarbon years BP",17338,16618,11349,"Neotoma 2","NISP",106,NA,"pollen",16,NA,"Vascular plants","pollen","Ambrosia-type","UPHE",136531,"Hansen, Barbara C. S.","171139",717,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17103.5
"2607",16978,"Calibrated radiocarbon years BP",17338,16618,11349,"Neotoma 2","NISP",137,NA,"pollen",251,NA,"Vascular plants","pollen","Quercus","TRSH",136531,"Hansen, Barbara C. S.","171139",717,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17103.5
"2608",16978,"Calibrated radiocarbon years BP",17338,16618,11349,"Neotoma 2","NISP",923,NA,"spore",139,NA,"Vascular plants","spore","Isoëtes","AQVP",136531,"Hansen, Barbara C. S.","171139",717,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17103.5
"2609",16978,"Calibrated radiocarbon years BP",17338,16618,11349,"Neotoma 2","number",86,NA,"counted",324,NA,"Laboratory analyses","counted","Microspheres","LABO",136531,"Hansen, Barbara C. S.","171139",717,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17103.5
"2610",16978,"Calibrated radiocarbon years BP",17338,16618,11349,"Neotoma 2","number/ml",90370,NA,"concentration",325,NA,"Laboratory analyses","concentration","Microsphere suspension","LABO",136531,"Hansen, Barbara C. S.","171139",717,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17103.5
"2611",17244,"Calibrated radiocarbon years BP",17745,16777,11349,"Neotoma 2","ml",0.5,NA,"quantity added",325,NA,"Laboratory analyses","quantity added","Microsphere suspension","LABO",136533,"Hansen, Barbara C. S.","171140",725,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17351
"2612",17244,"Calibrated radiocarbon years BP",17745,16777,11349,"Neotoma 2","ml",0.5,NA,"volume",276,NA,"Laboratory analyses","volume","Sample quantity","LABO",136533,"Hansen, Barbara C. S.","171140",725,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17351
"2613",17244,"Calibrated radiocarbon years BP",17745,16777,11349,"Neotoma 2","NISP",1,NA,"pollen",92,NA,"Vascular plants","pollen","Ericaceae","TRSH",136533,"Hansen, Barbara C. S.","171140",725,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17351
"2614",17244,"Calibrated radiocarbon years BP",17745,16777,11349,"Neotoma 2","NISP",1,NA,"pollen",113,NA,"Vascular plants","pollen","Fraxinus pennsylvanica-type","TRSH",136533,"Hansen, Barbara C. S.","171140",725,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17351
"2615",17244,"Calibrated radiocarbon years BP",17745,16777,11349,"Neotoma 2","NISP",1,NA,"pollen",123,NA,"Vascular plants","pollen","Gomphrena-type","UPHE",136533,"Hansen, Barbara C. S.","171140",725,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17351
"2616",17244,"Calibrated radiocarbon years BP",17745,16777,11349,"Neotoma 2","NISP",1,NA,"pollen",135,NA,"Vascular plants","pollen","Ilex","TRSH",136533,"Hansen, Barbara C. S.","171140",725,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17351
"2617",17244,"Calibrated radiocarbon years BP",17745,16777,11349,"Neotoma 2","NISP",1,NA,"pollen",154,NA,"Vascular plants","pollen","Lechea","UPHE",136533,"Hansen, Barbara C. S.","171140",725,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17351
"2618",17244,"Calibrated radiocarbon years BP",17745,16777,11349,"Neotoma 2","NISP",1,NA,"pollen",300,NA,"Vascular plants","pollen","Thalictrum","UPHE",136533,"Hansen, Barbara C. S.","171140",725,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17351
"2619",17244,"Calibrated radiocarbon years BP",17745,16777,11349,"Neotoma 2","NISP",1,NA,"pollen",315,NA,"Vascular plants","pollen","Urticaceae undiff.","UPHE",136533,"Hansen, Barbara C. S.","171140",725,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17351
"2620",17244,"Calibrated radiocarbon years BP",17745,16777,11349,"Neotoma 2","NISP",1,NA,"pollen",383,NA,"Vascular plants","pollen","Myrica","TRSH",136533,"Hansen, Barbara C. S.","171140",725,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17351
"2621",17244,"Calibrated radiocarbon years BP",17745,16777,11349,"Neotoma 2","NISP",1,NA,"pollen",460,NA,"Vascular plants","pollen","Lamiaceae","UPHE",136533,"Hansen, Barbara C. S.","171140",725,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17351
"2622",17244,"Calibrated radiocarbon years BP",17745,16777,11349,"Neotoma 2","NISP",1,NA,"pollen",517,NA,"Vascular plants","pollen","Potamogeton","AQVP",136533,"Hansen, Barbara C. S.","171140",725,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17351
"2623",17244,"Calibrated radiocarbon years BP",17745,16777,11349,"Neotoma 2","NISP",1,NA,"pollen",1101,NA,"Vascular plants","pollen","Chamaecrista-type","UPHE",136533,"Hansen, Barbara C. S.","171140",725,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17351
"2624",17244,"Calibrated radiocarbon years BP",17745,16777,11349,"Neotoma 2","NISP",1,NA,"pollen",2553,NA,"Vascular plants","pollen","Paronychia americana","UPHE",136533,"Hansen, Barbara C. S.","171140",725,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17351
"2625",17244,"Calibrated radiocarbon years BP",17745,16777,11349,"Neotoma 2","NISP",1,NA,"pollen",38016,NA,"Vascular plants","pollen","Cladium mariscus subsp. jamaicense","AQVP",136533,"Hansen, Barbara C. S.","171140",725,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17351
"2626",17244,"Calibrated radiocarbon years BP",17745,16777,11349,"Neotoma 2","NISP",1,NA,"spore",83,NA,"Vascular plants","spore","Dryopteris-type","VACR",136533,"Hansen, Barbara C. S.","171140",725,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17351
"2627",17244,"Calibrated radiocarbon years BP",17745,16777,11349,"Neotoma 2","NISP",2,NA,"pollen",3,NA,"Vascular plants","pollen","Acer saccharum-type","TRSH",136533,"Hansen, Barbara C. S.","171140",725,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17351
"2628",17244,"Calibrated radiocarbon years BP",17745,16777,11349,"Neotoma 2","NISP",2,NA,"pollen",310,NA,"Vascular plants","pollen","Ulmus","TRSH",136533,"Hansen, Barbara C. S.","171140",725,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17351
"2629",17244,"Calibrated radiocarbon years BP",17745,16777,11349,"Neotoma 2","NISP",2,NA,"pollen",486,NA,"Vascular plants","pollen","Rhynchospora-type","AQVP",136533,"Hansen, Barbara C. S.","171140",725,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17351
"2630",17244,"Calibrated radiocarbon years BP",17745,16777,11349,"Neotoma 2","NISP",2,NA,"pollen/spore",313,NA,"Unidentified palynomorphs","pollen/spore","Unknown","UNID",136533,"Hansen, Barbara C. S.","171140",725,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17351
"2631",17244,"Calibrated radiocarbon years BP",17745,16777,11349,"Neotoma 2","NISP",2,NA,"spore",286,NA,"Vascular plants","spore","Selaginella","VACR",136533,"Hansen, Barbara C. S.","171140",725,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17351
"2632",17244,"Calibrated radiocarbon years BP",17745,16777,11349,"Neotoma 2","NISP",3,NA,"pollen",13,NA,"Vascular plants","pollen","Alnus incana-type","TRSH",136533,"Hansen, Barbara C. S.","171140",725,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17351
"2633",17244,"Calibrated radiocarbon years BP",17745,16777,11349,"Neotoma 2","NISP",3,NA,"pollen",70,NA,"Vascular plants","pollen","Brassicaceae undiff.","UPHE",136533,"Hansen, Barbara C. S.","171140",725,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17351
"2634",17244,"Calibrated radiocarbon years BP",17745,16777,11349,"Neotoma 2","NISP",3,NA,"pollen",268,NA,"Vascular plants","pollen","Rumex","UPHE",136533,"Hansen, Barbara C. S.","171140",725,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17351
"2635",17244,"Calibrated radiocarbon years BP",17745,16777,11349,"Neotoma 2","NISP",4,NA,"pollen",534,NA,"Vascular plants","pollen","Cupressaceae undiff.","TRSH",136533,"Hansen, Barbara C. S.","171140",725,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17351
"2636",17244,"Calibrated radiocarbon years BP",17745,16777,11349,"Neotoma 2","NISP",4,NA,"pollen",33572,NA,"Vascular plants","pollen","Polygonum fimbriatum-type","UPHE",136533,"Hansen, Barbara C. S.","171140",725,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17351
"2637",17244,"Calibrated radiocarbon years BP",17745,16777,11349,"Neotoma 2","NISP",7,NA,"pollen",33578,NA,"Vascular plants","pollen","Polygonum polygamum-type","UPHE",136533,"Hansen, Barbara C. S.","171140",725,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17351
"2638",17244,"Calibrated radiocarbon years BP",17745,16777,11349,"Neotoma 2","NISP",8,NA,"pollen",456,NA,"Vascular plants","pollen","Iva frutescens-type","UPHE",136533,"Hansen, Barbara C. S.","171140",725,1,NA,"19620","North American Pollen Database","pollen",66156,680,NA,"2570","Lake Tulane",27.58541,-81.503984,NA,NA,"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south.",35,"14739",17351
